file_name,duration,file_size,processing_time1,processing_time2,processing_time3,processing_time4,processing_time5
OAF_deep_angry.wav,1.612108843537415,78770.0,0.0008051395416259766,0.0008612871170043945,0.0009489059448242188,0.001153111457824707,0.0012314319610595703
OAF_live_angry.wav,1.5974149659863945,78054.0,0.0007719993591308594,0.0007613897323608398,0.0008624394734700521,0.0009125471115112305,0.0010442733764648438
OAF_haze_fear.wav,1.5839002267573696,77394.0,0.0007488727569580078,0.0007513761520385742,0.0008172194163004557,0.000831902027130127,0.0010230541229248047
OAF_nag_fear.wav,1.7132426303854875,83710.0,0.0007789134979248047,0.000777125358581543,0.0008192857106526693,0.000931084156036377,0.0009659767150878906
107_2b4_Pl_mc_AKGC417L.wav,20.0,2646044.0,0.006012678146362305,0.006871461868286133,0.00733184814453125,0.008639276027679443,0.009899473190307618
OAF_book_fear.wav,1.4480725623582766,70762.0,0.000713348388671875,0.0007833242416381836,0.0009218056996663412,0.0009753704071044922,0.0009788036346435546
110_1p1_Ll_sc_Meditron.wav,32.4,259244.0,0.003991842269897461,0.00482785701751709,0.005088011423746745,0.006064057350158691,0.006608486175537109
OAF_rose_fear.wav,1.5710204081632653,76764.0,0.0008029937744140625,0.0008180141448974609,0.0009400049845377604,0.0010843276977539062,0.0011541366577148438
OAF_dab_angry.wav,1.5672108843537416,76578.0,0.0007600784301757812,0.0008003711700439453,0.0008711814880371094,0.0008769631385803223,0.0009490489959716797
OAF_long_happy.wav,1.9826757369614512,96864.0,0.0009331703186035156,0.0009180307388305664,0.0009692509969075521,0.0010001063346862793,0.0010812759399414062
211_2p4_Tc_mc_AKGC417L.wav,20.0,2646044.0,0.006031036376953125,0.006757259368896484,0.007188638051350911,0.008125603199005127,0.010019016265869141
OAF_sell_fear.wav,1.5640362811791384,76424.0,0.0007622241973876953,0.000803828239440918,0.0009090105692545573,0.0012268424034118652,0.0011286258697509766
111_1b3_Tc_sc_Meditron.wav,20.000045351473922,1764046.0,0.0047054290771484375,0.005350351333618164,0.005490620930989583,0.00710296630859375,0.008935689926147461
OAF_good_happy.wav,1.9090702947845806,93272.0,0.0008761882781982422,0.0009036064147949219,0.0009396076202392578,0.0009936690330505371,0.0011709213256835937
OAF_phone_happy.wav,2.05718820861678,100504.0,0.0009133815765380859,0.0009323358535766602,0.001011212666829427,0.00102996826171875,0.0010847091674804688
OAF_sour_disgust.wav,2.1977324263038547,107366.0,0.0009849071502685547,0.0009398460388183594,0.0010462601979573567,0.0011200904846191406,0.0012244224548339845
OAF_learn_fear.wav,1.6991836734693877,83022.0,0.0008094310760498047,0.0008332729339599609,0.0008792877197265625,0.0009298324584960938,0.0010790348052978516
OAF_yearn_disgust.wav,2.388571428571429,116684.0,0.0010416507720947266,0.001050710678100586,0.0011519591013590496,0.0011952519416809082,0.00121002197265625
213_2p2_Pl_mc_AKGC417L.wav,20.0,2646044.0,0.006025075912475586,0.006878018379211426,0.0075448354085286455,0.008570730686187744,0.01035313606262207
120_1b1_Ar_sc_Meditron.wav,66.75002267573696,534044.0,0.008057594299316406,0.010561108589172363,0.009956836700439453,0.012420713901519775,0.014309215545654296
OAF_goal_fear.wav,1.5933786848072562,77856.0,0.0008041858673095703,0.0009415149688720703,0.000987688700358073,0.0011553168296813965,0.001517009735107422
